codfarmacia;aniomes;venta
237;2023-07;8132,671801
386;2023-07;10834,52216
36;2023-07;5227,663252
453;2023-07;4715,132748
109;2023-07;4103,443118
218;2023-07;5959,248109
110;2023-07;9368,573504
58;2023-07;6491,270222
16;2023-07;8398,782041
286;2023-07;2011,766368
56;2023-07;4323,993795
339;2023-07;3394,411734
139;2023-07;6554,852257
230;2023-07;4347,190857
234;2023-07;5606,820897
21;2023-07;2773,501169
117;2023-07;8583,307819
232;2023-07;4307,5166
36;2023-07;5439,972904
35;2023-07;3828,827383
340;2023-07;7712,753558
151;2023-07;2832,488392
150;2023-07;4819,222247
272;2023-07;11011,93955
452;2023-07;8399,293369
45;2023-07;2374,605349
130;2023-07;5650,176594
40;2023-07;2595,393061
423;2023-07;3926,691657
165;2023-07;5206,647582
99;2023-07;5971,795196
377;2023-07;4902,398976
381;2023-07;4743,661826
446;2023-07;7022,504036
437;2023-07;6479,523298
158;2023-07;22461,53589
324;2023-07;10203,0676
261;2023-07;4248,1232
376;2023-07;7038,615075
188;2023-07;4602,131669
157;2023-07;5583,611614
326;2023-07;6929,42851
407;2023-07;4679,042769
351;2023-07;8696,900147
68;2023-07;8946,389858
197;2023-07;4148,644129
488;2023-07;3190,330623
318;2023-07;10891,13391
360;2023-07;8240,472372
259;2023-07;4439,489188
199;2023-07;7332,511065
458;2023-07;7312,207923
88;2023-07;5503,579244
431;2023-07;10029,8611
370;2023-07;12227,76013
168;2023-07;669,4495971
60;2023-07;1902,238
439;2023-07;3898,512091
265;2023-07;2511,181254
65;2023-07;4110,911204
490;2023-07;7339,838602
312;2023-07;3603,467052
192;2023-07;8024,425173
101;2023-07;8301,246368
78;2023-07;5554,761794
106;2023-07;8292,223316
77;2023-07;1856,653817
159;2023-07;5655,780609
457;2023-07;7428,782943
158;2023-07;19600,40266
444;2023-07;9225,568153
374;2023-07;7527,101049
376;2023-07;10807,17352
307;2023-07;3893,441828
163;2023-07;7295,031228
309;2023-07;4234,105618
82;2023-07;1867,378286
364;2023-07;16182,75837
99;2023-07;1436,016352
447;2023-07;4591,517859
439;2023-07;1081,4113
401;2023-07;4557,119661
210;2023-07;5741,678886
305;2023-07;8139,793945
89;2023-07;2277,290704
60;2023-07;1673,8787
305;2023-07;7103,218157
322;2023-07;7881,603191
368;2023-07;2093,642706
173;2023-07;9304,315913
370;2023-07;14983,61693
478;2023-07;12261,39733
92;2023-07;5782,75933
483;2023-07;5682,769976
318;2023-07;10729,40969
487;2023-07;13607,64826
179;2023-07;17924,36421
234;2023-07;5041,469971
134;2023-07;9280,0279
448;2023-07;526,4170005
22;2023-07;3295,739156
136;2023-07;3327,576406
28;2023-07;6725,962258
333;2023-07;6641,295535
284;2023-07;8035,223013
56;2023-07;4715,194968
15;2023-07;11492,83931
422;2023-07;9250,867078
12;2023-07;7838,187615
229;2023-07;6332,069686
394;2023-07;7644,215377
54;2023-07;5150,497435
23;2023-07;6163,351761
5;2023-07;11280,27977
132;2023-07;7002,863607
471;2023-07;460,5504631
273;2023-07;3835,942378
293;2023-07;10457,29139
150;2023-07;4719,665834
128;2023-07;2798,38468
279;2023-07;9565,054203
220;2023-07;8918,175669
10;2023-07;6427,047099
9;2023-07;7311,611522
121;2023-07;3831,495833
289;2023-07;5569,950945
20;2023-07;2772,558213
18;2023-07;6640,238284
17;2023-07;2523,3899
31;2023-07;13745,44578
29;2023-07;5206,910412
11;2023-07;5687,272614
228;2023-07;4391,605598
395;2023-07;4954,664974
116;2023-07;6416,873747
211;2023-07;4508,971686
24;2023-07;1999,0593
277;2023-07;7918,537559
38;2023-07;2192,4727
328;2023-07;8233,150484
40;2023-07;2734,35431
32;2023-07;6863,993699
219;2023-07;7597,229376
452;2023-07;9283,340258
426;2023-07;5486,252397
293;2023-07;9453,404959
42;2023-07;5295,404556
146;2023-07;2464,555216
223;2023-07;3799,28452
170;2023-07;9970,028
93;2023-07;10120,88746
361;2023-07;11350,13617
408;2023-07;6935,945933
64;2023-07;7662,019907
199;2023-07;2243,898978
478;2023-07;12280,95303
368;2023-07;2755,581021
205;2023-07;8915,02446
268;2023-07;5921,776046
493;2023-07;1307,5423
160;2023-07;6939,747396
252;2023-07;6202,467031
76;2023-07;3855,244366
313;2023-07;4382,965421
381;2023-07;4684,173641
182;2023-07;5106,743145
363;2023-07;5328,288606
506;2023-07;2126,079206
103;2023-07;3657,904433
404;2023-07;7125,694712
359;2023-07;6585,1781
431;2023-07;9712,744672
323;2023-07;3464,155807
430;2023-07;4962,136817
61;2023-07;6827,611999
177;2023-07;12109,78179
269;2023-07;8459,213557
318;2023-07;10292,50169
91;2023-07;2525,72528
65;2023-07;5142,270153
439;2023-07;2773,8239
176;2023-07;4299,793503
60;2023-07;2175,486
347;2023-07;2379,805197
250;2023-07;7995,643895
84;2023-07;6076,230109
474;2023-07;2683,912233
75;2023-07;3353,751819
190;2023-07;8504,861054
103;2023-07;4009,075955
312;2023-07;4195,477362
325;2023-07;9120,333683
417;2023-08;5851,20575
324;2023-08;8149,750397
253;2023-08;4122,754265
340;2023-08;8679,511457
280;2023-08;5390,428002
152;2023-08;10738,4477
328;2023-08;6432,808431
36;2023-08;4990,130185
242;2023-08;18420,8341
6;2023-08;5827,895638
386;2023-08;12118,06429
5;2023-08;11541,58074
131;2023-08;3051,396044
237;2023-08;6616,380884
34;2023-08;7455,75837
126;2023-08;4251,276572
239;2023-08;7466,025982
462;2023-08;11454,49271
58;2023-08;6630,309345
23;2023-08;5798,869673
107;2023-08;2262,949616
337;2023-08;9011,303179
109;2023-08;4137,420718
391;2023-08;4783,432588
282;2023-08;5105,433304
211;2023-08;3732,199465
137;2023-08;8550,287612
138;2023-08;18824,10944
392;2023-08;8170,922215
385;2023-08;12379,36381
240;2023-08;18651,53119
291;2023-08;5683,496345
492;2023-08;86,4599
126;2023-08;3826,55208
293;2023-08;10185,65869
127;2023-08;9960,141535
272;2023-08;11148,85779
273;2023-08;2914,104025
329;2023-08;10534,60837
275;2023-08;2708,511509
274;2023-08;4378,55018
469;2023-08;8102,121004
131;2023-08;1755,873917
35;2023-08;3568,35891
277;2023-08;7860,263026
6;2023-08;6254,15177
392;2023-08;8145,756793
426;2023-08;4892,385925
152;2023-08;10139,51428
137;2023-08;7936,556102
342;2023-08;4357,422393
21;2023-08;3313,798
218;2023-08;6150,5363
53;2023-08;7090,63989
110;2023-08;9903,72167
107;2023-08;2636,272639
337;2023-08;10263,11374
145;2023-08;7332,908927
27;2023-08;4773,178446
397;2023-08;2149,7359
338;2023-08;4947,18947
227;2023-08;3218,25074
17;2023-08;2396,7059
57;2023-08;5400,067322
339;2023-08;4808,748401
415;2023-08;4574,362029
260;2023-08;10293,96058
76;2023-08;4462,299088
84;2023-08;6259,488942
324;2023-08;9969,062222
190;2023-08;7188,483269
244;2023-08;7876,246895
180;2023-08;3856,503762
209;2023-08;4374,560853
92;2023-08;7008,761679
266;2023-08;8646,270668
61;2023-08;9223,483029
458;2023-08;11736,48389
267;2023-08;17306,38743
431;2023-08;8221,591581
494;2023-08;443,1572947
171;2023-08;6424,054956
94;2023-08;15689,67629
96;2023-08;3239,701333
203;2023-08;3513,821369
207;2023-08;17691,34044
257;2023-08;6437,289664
175;2023-08;3708,07897
358;2023-08;16011,75522
192;2023-08;7023,557069
98;2023-08;8317,000095
247;2023-08;5057,831815
86;2023-08;5052,9702
185;2023-08;3171,712983
405;2023-08;3402,538206
162;2023-08;8301,631876
165;2023-08;3998,1841
104;2023-08;6771,45476
71;2023-08;7983,175113
302;2023-08;1426,8235
256;2023-08;5102,020382
195;2023-08;4294,447735
203;2023-08;3790,437763
74;2023-08;7147,789938
493;2023-08;1926,5368
403;2023-08;1867,291562
298;2023-08;5064,196604
322;2023-08;7473,135286
204;2023-08;6777,113501
418;2023-08;6417,536302
59;2023-08;3282,109645
93;2023-08;10412,96767
322;2023-08;6452,371483
349;2023-08;2583,077289
166;2023-08;13672,72725
335;2023-08;4864,413745
117;2023-08;6467,30676
334;2023-08;4354,409852
345;2023-08;7948,222019
395;2023-08;5115,080878
11;2023-08;6590,595441
14;2023-08;11693,94175
419;2023-08;1260,8069
339;2023-08;5139,647891
284;2023-08;7611,028779
462;2023-08;11461,23619
215;2023-08;60,91801739
49;2023-08;6706,340582
230;2023-08;2975,416268
226;2023-08;12381,48145
22;2023-08;4063,950757
155;2023-08;7390,6831
130;2023-08;3579,827599
275;2023-08;2411,658282
328;2023-08;7829,969922
10;2023-08;7585,801403
34;2023-08;7048,278943
278;2023-08;4803,884446
129;2023-08;9319,464498
385;2023-08;11019,60596
130;2023-08;6322,636656
453;2023-08;4981,877807
232;2023-08;4915,874014
109;2023-08;3205,043679
425;2023-08;1878,602089
22;2023-08;3573,384549
135;2023-08;7192,311376
119;2023-08;5254,058917
339;2023-08;4945,607863
30;2023-08;6035,858315
229;2023-08;5141,0192
489;2023-08;1884,1081
48;2023-08;15553,76748
422;2023-08;9737,684444
486;2023-08;2892,39
333;2023-08;7116,339134
15;2023-08;10495,64771
55;2023-08;4806,963714
109;2023-08;4410,97902
54;2023-08;4241,760701
241;2023-08;9206,210593
412;2023-08;4126,24525
133;2023-08;7411,336431
473;2023-08;5037,895796
9;2023-08;7934,012279
124;2023-08;3190,114174
340;2023-08;10114,50039
42;2023-08;7017,643422
45;2023-08;5374,086726
238;2023-08;3325,467987
470;2023-08;5339,77647
225;2023-08;9296,177697
4;2023-08;6899,338514
203;2023-08;3240,911602
318;2023-08;8846,29583
176;2023-08;4045,187928
166;2023-08;13942,61577
96;2023-08;3013,475138
61;2023-08;8554,675247
362;2023-08;14242,09836
445;2023-08;6518,77402
84;2023-08;8282,039093
306;2023-08;6150,665896
87;2023-08;4417,09039
313;2023-08;2294,032695
254;2023-08;4827,546212
189;2023-08;12141,48724
181;2023-08;3633,827247
365;2023-08;4288,6497
380;2023-08;4366,570843
75;2023-08;4109,331645
251;2023-08;2754,339513
170;2023-08;9327,6092
169;2023-08;7428,398869
267;2023-08;17268,68659
418;2023-08;6171,117265
299;2023-08;23587,6206
440;2023-08;7566,090713
177;2023-08;8350,46441
193;2023-08;3333,398744
402;2023-08;7483,555271
256;2023-08;5772,627205
257;2023-08;4943,57367
206;2023-08;7425,02464
203;2023-08;3220,721815
74;2023-08;6753,890067
403;2023-08;1970,627515
354;2023-08;5399,707486
260;2023-08;12983,80545
407;2023-08;4084,992525
357;2023-08;3472,3744
364;2023-08;17225,09418
490;2023-08;9052,349559
358;2023-08;17107,18724
442;2023-08;6736,5192
161;2023-08;7889,122791
247;2023-08;4586,595172
414;2023-08;445361,7841
86;2023-08;5521,19946
290;2023-08;8902,401533
129;2023-08;8201,170469
124;2023-08;2959,84844
272;2023-08;11632,73642
271;2023-08;13563,60131
123;2023-08;9573,731481
155;2023-08;8056,691107
469;2023-08;1717,430996
382;2023-08;2417,170934
237;2023-08;7642,763648
45;2023-08;4367,602999
153;2023-08;10223,8489
238;2023-08;2484,036818
47;2023-08;1965,8986
341;2023-08;7973,315786
271;2023-08;12834,76785
338;2023-08;4883,781971
48;2023-08;16652,12361
230;2023-08;3475,651239
286;2023-08;2215,388921
389;2023-08;5549,057524
28;2023-08;6769,871585
119;2023-08;5068,743245
391;2023-08;6907,405684
26;2023-08;4681,979096
108;2023-08;1645,373399
335;2023-08;4024,759394
116;2023-08;7271,98936
332;2023-08;5757,96475
142;2023-08;9651,057684
485;2023-08;4509,844
228;2023-08;6816,259987
114;2023-08;3095,978209
284;2023-08;6745,912616
43;2023-08;9384,217829
1;2023-08;6652,742861
238;2023-08;2734,044934
2;2023-08;8193,510637
331;2023-08;6084,889972
47;2023-08;1470,662716
4;2023-08;7769,193716
276;2023-08;11219,98853
413;2023-08;4501,858186
386;2023-08;12625,95017
129;2023-08;7612,475359
12;2023-08;6233,450114
57;2023-08;5597,275772
140;2023-08;2818,521039
18;2023-08;6760,213534
409;2023-08;3784,426376
232;2023-08;4389,911995
217;2023-08;2473,0039
336;2023-08;4607,896345
22;2023-08;3734,578151
135;2023-08;7092,833752
213;2023-08;4608,866329
466;2023-08;1308,177562
25;2023-08;9159,468702
118;2023-08;3956,075
144;2023-08;8632,403126
49;2023-08;6975,238722
230;2023-08;3120,948596
141;2023-08;7489,216578
462;2023-08;10350,73307
104;2023-08;6535,544783
326;2023-08;6999,195798
308;2023-08;12912,6878
459;2023-08;5277,473035
437;2023-08;5955,61707
354;2023-08;5864,890781
106;2023-08;9052,149571
380;2023-08;3457,460205
324;2023-08;7709,138171
262;2023-08;2590,11033
414;2023-08;327963,795
261;2023-08;2994,356
490;2023-08;8363,78076
358;2023-08;16021,36163
183;2023-08;2251,046299
446;2023-08;7193,806896
350;2023-08;11848,85839
351;2023-08;9561,208698
439;2023-08;4529,303056
300;2023-08;7199,619665
346;2023-08;4586,2184
299;2023-08;17197,246
323;2023-08;4174,358927
90;2023-08;6652,666042
71;2023-08;10347,43026
255;2023-08;20390,69144
483;2023-08;5343,909298
176;2023-08;3559,879729
165;2023-08;5419,858347
435;2023-08;4814,283343
191;2023-08;3155,429829
244;2023-08;9308,526958
189;2023-08;13456,00172
310;2023-08;4557,459819
85;2023-08;8672,109162
246;2023-08;1902,376801
87;2023-08;4267,942412
252;2023-08;5624,116305
306;2023-08;8610,315284
354;2023-08;5326,671679
106;2023-08;10631,87243
157;2023-08;4064,0693
260;2023-08;12965,08226
447;2023-08;3285,767458
312;2023-08;4353,152381
483;2023-08;5073,922555
495;2023-08;5489,5677
257;2023-08;4736,689843
346;2023-08;4975,522404
268;2023-08;6112,856144
62;2023-08;1872,043781
299;2023-08;21217,1219
201;2023-08;1619,721224
305;2023-08;7731,808724
494;2023-08;671,3818245
432;2023-08;16286,61639
198;2023-08;4365,361768
177;2023-08;9416,660331
217;2023-08;1515,760343
120;2023-08;5948,419176
409;2023-08;3238,745579
54;2023-08;4757,388265
395;2023-08;6239,146852
111;2023-08;6172,520908
48;2023-08;15603,0473
117;2023-08;9634,935635
233;2023-08;209,0334
108;2023-08;1344,490001
336;2023-08;4142,059545
135;2023-08;7081,227978
236;2023-08;2812,5118
41;2023-08;3091,249973
42;2023-08;5844,132523
392;2023-08;9624,491608
219;2023-08;6554,946462
290;2023-08;8394,343887
452;2023-08;9854,592703
147;2023-08;2430,50968
469;2023-08;6599,189142
7;2023-08;15609,41507
39;2023-08;3313,66224
35;2023-08;4134,547446
144;2023-08;9521,845913
344;2023-08;8109,585427
23;2023-08;8961,861103
343;2023-08;4810,609905
213;2023-08;4949,9255
51;2023-08;6395,633063
53;2023-08;4910,979311
391;2023-08;5405,116121
389;2023-08;4173,623082
115;2023-08;2001,082234
228;2023-08;4761,878339
232;2023-08;3722,57852
156;2023-08;3593,958259
479;2023-08;3224,805
240;2023-08;14093,9509
290;2023-08;6642,725275
341;2023-08;8431,76366
44;2023-08;3242,356794
426;2023-08;7677,462989
278;2023-08;4394,666455
151;2023-08;3105,319836
222;2023-08;5789,452639
242;2023-08;23786,48428
236;2023-08;2885,604564
171;2023-08;7018,54009
465;2023-08;30410,69604
210;2023-08;7096,858538
166;2023-08;18635,92517
351;2023-08;6752,3609
269;2023-08;9064,927606
66;2023-08;6204,223915
360;2023-08;6969,032527
319;2023-08;8488,078336
432;2023-08;18533,49713
206;2023-08;6671,933871
62;2023-08;1813,425051
202;2023-08;1567,151329
74;2023-08;7322,726689
78;2023-08;5482,379692
264;2023-08;9546,44774
181;2023-08;3919,033229
102;2023-08;4224,736671
308;2023-08;14383,22436
80;2023-08;8936,943303
79;2023-08;6048,894141
309;2023-08;4955,631751
311;2023-08;5305,861061
357;2023-08;2354,6075
307;2023-08;3822,668819
250;2023-08;8185,610766
97;2023-08;8002,156681
322;2023-08;8655,450478
172;2023-08;9538,048076
206;2023-08;6739,047242
207;2023-08;22945,78916
174;2023-08;5282,165877
202;2023-08;2245,064772
493;2023-08;2121,4617
317;2023-08;7225,456764
266;2023-08;8856,125526
259;2023-08;4425,916645
200;2023-08;5631,234342
68;2023-08;10460,52089
465;2023-08;24359,8711
303;2023-08;337,1095
170;2023-08;9307,759904
171;2023-08;7324,977977
168;2023-08;4184,442
267;2023-08;18279,96685
248;2023-08;7515,194135
249;2023-08;10017,11845
254;2023-08;4844,010272
80;2023-08;9731,109627
183;2023-08;2161,090147
309;2023-08;4426,758433
82;2023-08;1919,852428
365;2023-08;4333,975916
407;2023-08;4854,866542
313;2023-08;3193,3754
428;2023-08;2758,741472
101;2023-08;7562,619785
364;2023-08;17190,98789
262;2023-08;3258,251677
444;2023-08;9903,875057
261;2023-08;3867,512048
376;2023-08;10799,65587
188;2023-08;5921,704517
75;2023-08;5485,354385
1;2023-08;5037,061165
382;2023-08;8537,981268
3;2023-08;11011,99746
121;2023-08;3968,688495
277;2023-08;8597,62178
225;2023-08;8650,411159
274;2023-08;5152,626086
124;2023-08;3777,558123
293;2023-08;9992,585935
272;2023-08;8423,631268
215;2023-08;1061,982595
227;2023-08;5818,618724
31;2023-08;10660,77675
16;2023-08;7876,405873
53;2023-08;5618,435093
22;2023-08;3028,83427
226;2023-08;5502,602681
281;2023-08;5353,438608
234;2023-08;5594,980815
229;2023-08;6107,463375
290;2023-08;9080,474768
34;2023-08;6974,291002
39;2023-08;4140,454207
146;2023-08;2834,833012
241;2023-08;7095,624211
41;2023-08;3599,167635
382;2023-09;6976,601073
155;2023-09;7806,670892
449;2023-09;6434,985011
340;2023-09;8070,765787
10;2023-09;8164,951008
216;2023-09;2530,667765
427;2023-09;3562,1531
228;2023-09;6154,871328
139;2023-09;6075,370082
18;2023-09;5160,561423
234;2023-09;4716,848092
52;2023-09;3652,85069
26;2023-09;4519,921286
294;2023-09;3773,256053
29;2023-09;5878,870615
285;2023-09;2768,310512
264;2023-09;12713,677
447;2023-09;4974,29134
254;2023-09;4698,988247
86;2023-09;4966,5717
249;2023-09;1167,005167
307;2023-09;4180,873187
186;2023-09;3095,81214
417;2023-09;6598,739742
301;2023-09;1975,263111
256;2023-09;5385,728067
69;2023-09;6792,268319
177;2023-09;11128,11386
317;2023-09;5613,38018
270;2023-09;6142,336448
66;2023-09;5791,600602
319;2023-09;8362,61096
179;2023-09;15547,23035
268;2023-09;6844,12804
172;2023-09;10568,45639
322;2023-09;7267,627062
73;2023-09;2592,088328
205;2023-09;10020,46242
257;2023-09;7496,778139
464;2023-09;1404,0844
173;2023-09;1162,444274
94;2023-09;16070,66498
170;2023-09;8743,150751
209;2023-09;3233,908795
255;2023-09;18810,58183
260;2023-09;13570,20015
326;2023-09;6641,759158
87;2023-09;3617,75267
354;2023-09;6102,336774
306;2023-09;5000,44161
105;2023-09;4507,05664
249;2023-09;11655,5216
306;2023-09;9932,987075
162;2023-09;10294,54314
165;2023-09;5107,3026
181;2023-09;3405,387985
377;2023-09;5670,001509
80;2023-09;11362,83177
446;2023-09;7495,143782
327;2023-09;5416,347982
176;2023-09;5288,393212
92;2023-09;7084,353394
193;2023-09;4122,405521
65;2023-09;5094,965852
266;2023-09;8024,691008
63;2023-09;9548,755289
493;2023-09;1616,5887
172;2023-09;10081,13798
352;2023-09;6450,626446
350;2023-09;11824,39562
317;2023-09;6389,278114
194;2023-09;3632,24451
266;2023-09;7923,15261
360;2023-09;8722,153773
259;2023-09;5286,67842
21;2023-09;3721,07376
282;2023-09;4313,522942
344;2023-09;8102,71426
211;2023-09;3720,646653
232;2023-09;4095,406809
54;2023-09;3929,938625
463;2023-09;5246,472378
296;2023-09;5691,557896
421;2023-09;3644,585543
342;2023-09;4321,396023
31;2023-09;10910,15968
112;2023-09;4630,950849
58;2023-09;6994,349654
215;2023-09;724,3795
